0.9999999999000020 0.9999999999000020   0.0000000000000000 #    0    0 virt virt
0.9999999999000020 0.0000000000999980   0.0000000000000000 #    0    1 virt occu
0.0000000000999980 0.9999999999000020   0.0000000000000000 #    1    0 occu virt
0.0000000000999980 0.0000000000999980   0.0000000000000000 #    1    1 occu occu
0.9999999999000020 0.9999999999000020   0.0000000000000000 #    0    0 virt virt
0.9999999999000020 0.0000000000999980   0.0000000000000000 #    0    1 virt occu
0.0000000000999980 0.9999999999000020   0.0000000000000000 #    1    0 occu virt
0.0000000000999980 0.0000000000999980   0.0000000000000000 #    1    1 occu occu
0.4999999999915547 0.4999999999915547   0.0000000000000000 #    0    0 virt virt
0.4999999999915547 0.5000000000084452   0.0000000000000000 #    0    1 virt occu
0.5000000000084452 0.4999999999915547   0.0000000000000000 #    1    0 occu virt
0.5000000000084452 0.5000000000084452   0.0000000000000000 #    1    1 occu occu
0.4992109970181894 0.4992109970181894   0.0000000000000000 #    0    0 virt virt
0.4992109970181894 0.5007890029818107   0.0000000000000000 #    0    1 virt occu
0.5007890029818107 0.4992109970181894   0.0000000000000000 #    1    0 occu virt
0.5007890029818107 0.5007890029818107   0.0000000000000000 #    1    1 occu occu
0.4999944781685920 0.4999944781685920   0.0000000000000000 #    0    0 virt virt
0.4999944781685920 0.5000055218314079   0.0000000000000000 #    0    1 virt occu
0.5000055218314079 0.4999944781685920   0.0000000000000000 #    1    0 occu virt
0.5000055218314079 0.5000055218314079   0.0000000000000000 #    1    1 occu occu
0.4999800396688769 0.4999800396688769   0.0000000000000000 #    0    0 virt virt
0.4999800396688769 0.5000199603311231   0.0000000000000000 #    0    1 virt occu
0.5000199603311231 0.4999800396688769   0.0000000000000000 #    1    0 occu virt
0.5000199603311231 0.5000199603311231   0.0000000000000000 #    1    1 occu occu
0.2855513934121182 0.2855513934121182   0.0000000000000000 #    0    0 virt virt
0.2855513934121182 0.7144486065878820   0.0000000000000000 #    0    1 virt occu
0.7144486065878820 0.2855513934121182   0.0000000000000000 #    1    0 occu virt
0.7144486065878820 0.7144486065878820   0.0000000000000000 #    1    1 occu occu
0.9999999999000020 0.9999999999000020   0.0000000000000000 #    0    0 virt virt
0.9999999999000020 0.0000000000999980   0.0000000000000000 #    0    1 virt occu
0.0000000000999980 0.9999999999000020   0.0000000000000000 #    1    0 occu virt
0.0000000000999980 0.0000000000999980   0.0000000000000000 #    1    1 occu occu
0.0000250640171277 0.0000250640171277   0.0000000000000000 #    0    0 virt virt
0.0000250640171277 0.9999749359828718   0.0000000000000000 #    0    1 virt occu
0.9999749359828718 0.0000250640171277   0.0000000000000000 #    1    0 occu virt
0.9999749359828718 0.9999749359828718   0.0000000000000000 #    1    1 occu occu
0.9999999999000020 0.9999999999000020   0.0000000000000000 #    0    0 virt virt
0.9999999999000020 0.0000000000999980   0.0000000000000000 #    0    1 virt occu
0.0000000000999980 0.9999999999000020   0.0000000000000000 #    1    0 occu virt
0.0000000000999980 0.0000000000999980   0.0000000000000000 #    1    1 occu occu
0.0000118485505286 0.0000118485505286   0.0000000000000000 #    0    0 virt virt
0.0000118485505286 0.9999881514494714   0.0000000000000000 #    0    1 virt occu
0.9999881514494714 0.0000118485505286   0.0000000000000000 #    1    0 occu virt
0.9999881514494714 0.9999881514494714   0.0000000000000000 #    1    1 occu occu
0.4999938702989540 0.4999938702989540   0.0000000000000000 #    0    0 virt virt
0.4999938702989540 0.5000061297010455   0.0000000000000000 #    0    1 virt occu
0.5000061297010455 0.4999938702989540   0.0000000000000000 #    1    0 occu virt
0.5000061297010455 0.5000061297010455   0.0000000000000000 #    1    1 occu occu
0.4999971655290451 0.4999971655290451   0.0000000000000000 #    0    0 virt virt
0.4999971655290451 0.5000028344709551   0.0000000000000000 #    0    1 virt occu
0.5000028344709551 0.4999971655290451   0.0000000000000000 #    1    0 occu virt
0.5000028344709551 0.5000028344709551   0.0000000000000000 #    1    1 occu occu
0.1824879896619334 0.1824879896619334   0.0000000000000000 #    0    0 virt virt
0.1824879896619334 0.8175120103380662   0.0000000000000000 #    0    1 virt occu
0.8175120103380662 0.1824879896619334   0.0000000000000000 #    1    0 occu virt
0.8175120103380662 0.8175120103380662   0.0000000000000000 #    1    1 occu occu
0.4936593568594229 0.4936593568594229   0.0000000000000000 #    0    0 virt virt
0.4936593568594229 0.5063406431405774   0.0000000000000000 #    0    1 virt occu
0.5063406431405774 0.4936593568594229   0.0000000000000000 #    1    0 occu virt
0.5063406431405774 0.5063406431405774   0.0000000000000000 #    1    1 occu occu
0.4999971631705888 0.4999971631705888   0.0000000000000000 #    0    0 virt virt
0.4999971631705888 0.5000028368294114   0.0000000000000000 #    0    1 virt occu
0.5000028368294114 0.4999971631705888   0.0000000000000000 #    1    0 occu virt
0.5000028368294114 0.5000028368294114   0.0000000000000000 #    1    1 occu occu
0.4983109868359063 0.4983109868359063   0.0000000000000000 #    0    0 virt virt
0.4983109868359063 0.5016890131640936   0.0000000000000000 #    0    1 virt occu
0.5016890131640936 0.4983109868359063   0.0000000000000000 #    1    0 occu virt
0.5016890131640936 0.5016890131640936   0.0000000000000000 #    1    1 occu occu
0.9999999999000020 0.9999999999000020   0.0000000000000000 #    0    0 virt virt
0.9999999999000020 0.0000000000999980   0.0000000000000000 #    0    1 virt occu
0.0000000000999980 0.9999999999000020   0.0000000000000000 #    1    0 occu virt
0.0000000000999980 0.0000000000999980   0.0000000000000000 #    1    1 occu occu
0.4997317909864414 0.4997317909864414   0.0000000000000000 #    0    0 virt virt
0.4997317909864414 0.5002682090135584   0.0000000000000000 #    0    1 virt occu
0.5002682090135584 0.4997317909864414   0.0000000000000000 #    1    0 occu virt
0.5002682090135584 0.5002682090135584   0.0000000000000000 #    1    1 occu occu
0.4999999998603143 0.4999999998603143   0.0000000000000000 #    0    0 virt virt
0.4999999998603143 0.5000000001396857   0.0000000000000000 #    0    1 virt occu
0.5000000001396857 0.4999999998603143   0.0000000000000000 #    1    0 occu virt
0.5000000001396857 0.5000000001396857   0.0000000000000000 #    1    1 occu occu
0.4999999999997597 0.4999999999997597   0.0000000000000000 #    0    0 virt virt
0.4999999999997597 0.5000000000002401   0.0000000000000000 #    0    1 virt occu
0.5000000000002401 0.4999999999997597   0.0000000000000000 #    1    0 occu virt
0.5000000000002401 0.5000000000002401   0.0000000000000000 #    1    1 occu occu
0.4999999997812133 0.4999999997812133   0.0000000000000000 #    0    0 virt virt
0.4999999997812133 0.5000000002187865   0.0000000000000000 #    0    1 virt occu
0.5000000002187865 0.4999999997812133   0.0000000000000000 #    1    0 occu virt
0.5000000002187865 0.5000000002187865   0.0000000000000000 #    1    1 occu occu
0.0008398063660731 0.0008398063660731   0.0000000000000000 #    0    0 virt virt
0.0008398063660731 0.9991601936339265   0.0000000000000000 #    0    1 virt occu
0.9991601936339265 0.0008398063660731   0.0000000000000000 #    1    0 occu virt
0.9991601936339265 0.9991601936339265   0.0000000000000000 #    1    1 occu occu
0.0000000001000020 0.0000000001000020   0.0000000000000000 #    0    0 virt virt
0.0000000001000020 0.9999999998999978   0.0000000000000000 #    0    1 virt occu
0.9999999998999978 0.0000000001000020   0.0000000000000000 #    1    0 occu virt
0.9999999998999978 0.9999999998999978   0.0000000000000000 #    1    1 occu occu
0.4997680844057317 0.4997680844057317   0.0000000000000000 #    0    0 virt virt
0.4997680844057317 0.5002319155942684   0.0000000000000000 #    0    1 virt occu
0.5002319155942684 0.4997680844057317   0.0000000000000000 #    1    0 occu virt
0.5002319155942684 0.5002319155942684   0.0000000000000000 #    1    1 occu occu
0.4998929342156699 0.4998929342156699   0.0000000000000000 #    0    0 virt virt
0.4998929342156699 0.5001070657843298   0.0000000000000000 #    0    1 virt occu
0.5001070657843298 0.4998929342156699   0.0000000000000000 #    1    0 occu virt
0.5001070657843298 0.5001070657843298   0.0000000000000000 #    1    1 occu occu
0.0000000091619557 0.0000000091619557   0.0000000000000000 #    0    0 virt virt
0.0000000091619557 0.9999999908380443   0.0000000000000000 #    0    1 virt occu
0.9999999908380443 0.0000000091619557   0.0000000000000000 #    1    0 occu virt
0.9999999908380443 0.9999999908380443   0.0000000000000000 #    1    1 occu occu
0.1330996987938451 0.1330996987938451   0.0000000000000000 #    0    0 virt virt
0.1330996987938451 0.8669003012061547   0.0000000000000000 #    0    1 virt occu
0.8669003012061547 0.1330996987938451   0.0000000000000000 #    1    0 occu virt
0.8669003012061547 0.8669003012061547   0.0000000000000000 #    1    1 occu occu
0.1354465345983381 0.1354465345983381   0.0000000000000000 #    0    0 virt virt
0.1354465345983381 0.8645534654016618   0.0000000000000000 #    0    1 virt occu
0.8645534654016618 0.1354465345983381   0.0000000000000000 #    1    0 occu virt
0.8645534654016618 0.8645534654016618   0.0000000000000000 #    1    1 occu occu
0.4994538999666864 0.4994538999666864   0.0000000000000000 #    0    0 virt virt
0.4994538999666864 0.5005461000333136   0.0000000000000000 #    0    1 virt occu
0.5005461000333136 0.4994538999666864   0.0000000000000000 #    1    0 occu virt
0.5005461000333136 0.5005461000333136   0.0000000000000000 #    1    1 occu occu
0.4999429577773502 0.4999429577773502   0.0000000000000000 #    0    0 virt virt
0.4999429577773502 0.5000570422226496   0.0000000000000000 #    0    1 virt occu
0.5000570422226496 0.4999429577773502   0.0000000000000000 #    1    0 occu virt
0.5000570422226496 0.5000570422226496   0.0000000000000000 #    1    1 occu occu
0.1571817437770248 0.1571817437770248   0.0000000000000000 #    0    0 virt virt
0.1571817437770248 0.8428182562229750   0.0000000000000000 #    0    1 virt occu
