0.4995369791798127 0.4995369791798127   0.0000000000000000 #    0    0 virt virt
0.4995369791798127 0.5004630208201873   0.0000000000000000 #    0    1 virt occu
0.5004630208201873 0.4995369791798127   0.0000000000000000 #    1    0 occu virt
0.5004630208201873 0.5004630208201873   0.0000000000000001 #    1    1 occu occu
0.4999833845797692 0.4999833845797692   0.0000000000000000 #    0    0 virt virt
0.4999833845797692 0.5000166154202308   0.0000000000000000 #    0    1 virt occu
0.5000166154202308 0.4999833845797692   0.0000000000000000 #    1    0 occu virt
0.5000166154202308 0.5000166154202308   0.0000000000000000 #    1    1 occu occu
0.4986912310890885 0.4986912310890885   0.0000000000000000 #    0    0 virt virt
0.4986912310890885 0.5013087689109116   0.0000000000000000 #    0    1 virt occu
0.5013087689109116 0.4986912310890885   0.0000000000000000 #    1    0 occu virt
0.5013087689109116 0.5013087689109116   0.0000000000000000 #    1    1 occu occu
0.3103902089299113 0.3103902089299113   0.0000000000000000 #    0    0 virt virt
0.3103902089299113 0.6896097910700887   0.0000000000000000 #    0    1 virt occu
0.6896097910700887 0.3103902089299113   0.0000000000000000 #    1    0 occu virt
0.6896097910700887 0.6896097910700887   0.0000000000000000 #    1    1 occu occu
0.4633911164327593 0.4633911164327593   0.0000000000000000 #    0    0 virt virt
0.4633911164327593 0.5366088835672409   0.0000000000000000 #    0    1 virt occu
0.5366088835672409 0.4633911164327593   0.0000000000000000 #    1    0 occu virt
0.5366088835672409 0.5366088835672409   0.0000000000000000 #    1    1 occu occu
0.4389527163134455 0.4389527163134455   0.0000000000000000 #    0    0 virt virt
0.4389527163134455 0.5610472836865542   0.0000000000000000 #    0    1 virt occu
0.5610472836865542 0.4389527163134455   0.0000000000000000 #    1    0 occu virt
0.5610472836865542 0.5610472836865542   0.0000000000000000 #    1    1 occu occu
0.0175107588474015 0.0175107588474015   0.0000000000000000 #    0    0 virt virt
0.0175107588474015 0.9824892411525985   0.0000000000000000 #    0    1 virt occu
0.9824892411525985 0.0175107588474015   0.0000000000000000 #    1    0 occu virt
0.9824892411525985 0.9824892411525985   0.0000000000000000 #    1    1 occu occu
0.4991828041701414 0.4991828041701414   0.0000000000000000 #    0    0 virt virt
0.4991828041701414 0.5008171958298587   0.0000000000000000 #    0    1 virt occu
0.5008171958298587 0.4991828041701414   0.0000000000000000 #    1    0 occu virt
0.5008171958298587 0.5008171958298587  -0.0000000000000001 #    1    1 occu occu
0.4934700390084890 0.4934700390084890   0.0000000000000000 #    0    0 virt virt
0.4934700390084890 0.5065299609915109   0.0000000000000000 #    0    1 virt occu
0.5065299609915109 0.4934700390084890   0.0000000000000000 #    1    0 occu virt
0.5065299609915109 0.5065299609915109   0.0000000000000000 #    1    1 occu occu
0.4996852075293202 0.4996852075293202   0.0000000000000000 #    0    0 virt virt
0.4996852075293202 0.5003147924706796   0.0000000000000000 #    0    1 virt occu
0.5003147924706796 0.4996852075293202   0.0000000000000000 #    1    0 occu virt
0.5003147924706796 0.5003147924706796   0.0000000000000000 #    1    1 occu occu
0.4941506067685857 0.4941506067685857   0.0000000000000000 #    0    0 virt virt
0.4941506067685857 0.5058493932314142   0.0000000000000000 #    0    1 virt occu
0.5058493932314142 0.4941506067685857   0.0000000000000000 #    1    0 occu virt
0.5058493932314142 0.5058493932314142   0.0000000000000000 #    1    1 occu occu
0.4566770487671623 0.4566770487671623   0.0000000000000000 #    0    0 virt virt
0.4566770487671623 0.5433229512328377   0.0000000000000000 #    0    1 virt occu
0.5433229512328377 0.4566770487671623   0.0000000000000000 #    1    0 occu virt
0.5433229512328377 0.5433229512328377   0.0000000000000000 #    1    1 occu occu
0.4571167584085452 0.4571167584085452   0.0000000000000000 #    0    0 virt virt
0.4571167584085452 0.5428832415914548   0.0000000000000000 #    0    1 virt occu
