0.0000000000085696 0.0000000000085696   0.0000000000000000 #    0    0 virt virt
0.0000000000085696 0.0000000000085861   0.0000000000000000 #    0    1 virt virt
0.0000000000085696 0.4992222845871238   0.0000000000000000 #    0    2 virt virt
0.0000000000085696 0.5007777153957208   0.0000000000000000 #    0    3 virt occu
0.0000000000085861 0.0000000000085696   0.0000000000000000 #    1    0 virt virt
0.0000000000085861 0.0000000000085861   0.0000000000000000 #    1    1 virt virt
0.0000000000085861 0.4992222845871238   0.0000000000000000 #    1    2 virt virt
0.0000000000085861 0.5007777153957208   0.0000000000000000 #    1    3 virt occu
0.4992222845871238 0.0000000000085696   0.0000000000000000 #    2    0 virt virt
0.4992222845871238 0.0000000000085861   0.0000000000000000 #    2    1 virt virt
0.4992222845871238 0.4992222845871238   0.0000000000000000 #    2    2 virt virt
0.4992222845871238 0.5007777153957208   0.0000000000000000 #    2    3 virt occu
0.5007777153957208 0.0000000000085696   0.0000000000000000 #    3    0 occu virt
0.5007777153957208 0.0000000000085861   0.0000000000000000 #    3    1 occu virt
0.5007777153957208 0.4992222845871238   0.0000000000000000 #    3    2 occu virt
0.5007777153957208 0.5007777153957208   0.0000000000000000 #    3    3 occu occu
0.0000000000000008 0.0000000000000008   0.0000000000000000 #    0    0 virt virt
0.0000000000000008 0.0000000000000008   0.0000000000000000 #    0    1 virt virt
0.0000000000000008 0.4999782859488734   0.0000000000000000 #    0    2 virt virt
0.0000000000000008 0.5000217140511256   0.0000000000000000 #    0    3 virt occu
0.0000000000000008 0.0000000000000008   0.0000000000000000 #    1    0 virt virt
0.0000000000000008 0.0000000000000008   0.0000000000000000 #    1    1 virt virt
0.0000000000000008 0.4999782859488734   0.0000000000000000 #    1    2 virt virt
0.0000000000000008 0.5000217140511256   0.0000000000000000 #    1    3 virt occu
0.4999782859488734 0.0000000000000008   0.0000000000000000 #    2    0 virt virt
0.4999782859488734 0.0000000000000008   0.0000000000000000 #    2    1 virt virt
0.4999782859488734 0.4999782859488734   0.0000000000000000 #    2    2 virt virt
0.4999782859488734 0.5000217140511256   0.0000000000000000 #    2    3 virt occu
0.5000217140511256 0.0000000000000008   0.0000000000000000 #    3    0 occu virt
0.5000217140511256 0.0000000000000008   0.0000000000000000 #    3    1 occu virt
0.5000217140511256 0.4999782859488734   0.0000000000000000 #    3    2 occu virt
0.5000217140511256 0.5000217140511256   0.0000000000000000 #    3    3 occu occu
0.0000000001314902 0.0000000001314902   0.0000000000000000 #    0    0 virt virt
0.0000000001314902 0.0000000001323059   0.0000000000000000 #    0    1 virt virt
0.0000000001314902 0.4974132307606559   0.0000000000000000 #    0    2 virt virt
0.0000000001314902 0.5025867689755482   0.0000000000000000 #    0    3 virt occu
0.0000000001323059 0.0000000001314902   0.0000000000000000 #    1    0 virt virt
0.0000000001323059 0.0000000001323059   0.0000000000000000 #    1    1 virt virt
0.0000000001323059 0.4974132307606559   0.0000000000000000 #    1    2 virt virt
0.0000000001323059 0.5025867689755482   0.0000000000000000 #    1    3 virt occu
0.4974132307606559 0.0000000001314902   0.0000000000000000 #    2    0 virt virt
0.4974132307606559 0.0000000001323059   0.0000000000000000 #    2    1 virt virt
0.4974132307606559 0.4974132307606559   0.0000000000000000 #    2    2 virt virt
0.4974132307606559 0.5025867689755482   0.0000000000000000 #    2    3 virt occu
0.5025867689755482 0.0000000001314902   0.0000000000000000 #    3    0 occu virt
0.5025867689755482 0.0000000001323059   0.0000000000000000 #    3    1 occu virt
0.5025867689755482 0.4974132307606559   0.0000000000000000 #    3    2 occu virt
0.5025867689755482 0.5025867689755482   0.0000000000000000 #    3    3 occu occu
0.0000164402952478 0.0000164402952478   0.0000000000000000 #    0    0 virt virt
0.0000164402952478 0.0000414035399103   0.0000000000000000 #    0    1 virt virt
0.0000164402952478 0.2493295838071393   0.0000000000000000 #    0    2 virt virt
0.0000164402952478 0.7506125723577028   0.0000000000000000 #    0    3 virt occu
0.0000414035399103 0.0000164402952478   0.0000000000000000 #    1    0 virt virt
0.0000414035399103 0.0000414035399103   0.0000000000000000 #    1    1 virt virt
0.0000414035399103 0.2493295838071393   0.0000000000000000 #    1    2 virt virt
0.0000414035399103 0.7506125723577028   0.0000000000000000 #    1    3 virt occu
0.2493295838071393 0.0000164402952478   0.0000000000000000 #    2    0 virt virt
0.2493295838071393 0.0000414035399103   0.0000000000000000 #    2    1 virt virt
0.2493295838071393 0.2493295838071393   0.0000000000000000 #    2    2 virt virt
0.2493295838071393 0.7506125723577028   0.0000000000000000 #    2    3 virt occu
0.7506125723577028 0.0000164402952478   0.0000000000000000 #    3    0 occu virt
0.7506125723577028 0.0000414035399103   0.0000000000000000 #    3    1 occu virt
0.7506125723577028 0.2493295838071393   0.0000000000000000 #    3    2 occu virt
0.7506125723577028 0.7506125723577028   0.0000000000000000 #    3    3 occu occu
0.0000004389957785 0.0000004389957785   0.0000000000000000 #    0    0 virt virt
0.0000004389957785 0.0000008025390686   0.0000000000000000 #    0    1 virt virt
0.0000004389957785 0.4342599019738689   0.0000000000000000 #    0    2 virt virt
0.0000004389957785 0.5657388564912845   0.0000000000000000 #    0    3 virt occu
0.0000008025390686 0.0000004389957785   0.0000000000000000 #    1    0 virt virt
0.0000008025390686 0.0000008025390686   0.0000000000000000 #    1    1 virt virt
0.0000008025390686 0.4342599019738689   0.0000000000000000 #    1    2 virt virt
0.0000008025390686 0.5657388564912845   0.0000000000000000 #    1    3 virt occu
0.4342599019738689 0.0000004389957785   0.0000000000000000 #    2    0 virt virt
0.4342599019738689 0.0000008025390686   0.0000000000000000 #    2    1 virt virt
0.4342599019738689 0.4342599019738689   0.0000000000000000 #    2    2 virt virt
0.4342599019738689 0.5657388564912845   0.0000000000000000 #    2    3 virt occu
0.5657388564912845 0.0000004389957785   0.0000000000000000 #    3    0 occu virt
0.5657388564912845 0.0000008025390686   0.0000000000000000 #    3    1 occu virt
0.5657388564912845 0.4342599019738689   0.0000000000000000 #    3    2 occu virt
0.5657388564912845 0.5657388564912845   0.0000000000000000 #    3    3 occu occu
0.0000013091857767 0.0000013091857767   0.0000000000000000 #    0    0 virt virt
0.0000013091857767 0.0000028292634296   0.0000000000000000 #    0    1 virt virt
0.0000013091857767 0.3987226746924770   0.0000000000000000 #    0    2 virt virt
0.0000013091857767 0.6012731868583170   0.0000000000000000 #    0    3 virt occu
0.0000028292634296 0.0000013091857767   0.0000000000000000 #    1    0 virt virt
0.0000028292634296 0.0000028292634296   0.0000000000000000 #    1    1 virt virt
0.0000028292634296 0.3987226746924770   0.0000000000000000 #    1    2 virt virt
0.0000028292634296 0.6012731868583170   0.0000000000000000 #    1    3 virt occu
0.3987226746924770 0.0000013091857767   0.0000000000000000 #    2    0 virt virt
0.3987226746924770 0.0000028292634296   0.0000000000000000 #    2    1 virt virt
0.3987226746924770 0.3987226746924770   0.0000000000000000 #    2    2 virt virt
0.3987226746924770 0.6012731868583170   0.0000000000000000 #    2    3 virt occu
0.6012731868583170 0.0000013091857767   0.0000000000000000 #    3    0 occu virt
0.6012731868583170 0.0000028292634296   0.0000000000000000 #    3    1 occu virt
0.6012731868583170 0.3987226746924770   0.0000000000000000 #    3    2 occu virt
0.6012731868583170 0.6012731868583170   0.0000000000000000 #    3    3 occu occu
0.0001399990475135 0.0001399990475135   0.0000000000000000 #    0    0 virt virt
0.0001399990475135 0.0021107606936249   0.0000000000000000 #    0    1 virt virt
0.0001399990475135 0.0157178928800903   0.0000000000000000 #    0    2 virt virt
0.0001399990475135 0.9820313473787714   0.0000000000000000 #    0    3 virt occu
0.0021107606936249 0.0001399990475135   0.0000000000000000 #    1    0 virt virt
0.0021107606936249 0.0021107606936249   0.0000000000000000 #    1    1 virt virt
