0.4699208211093251 0.5300791788906751   0.0000000000000000 #    0    1 virt occu
0.5300791788906751 0.4699208211093251   0.0000000000000000 #    1    0 occu virt
0.4942330873005949 0.5057669126994050   0.0000000000000000 #    0    1 virt occu
0.5057669126994050 0.4942330873005949   0.0000000000000000 #    1    0 occu virt
0.4485147055765197 0.5514852944234803   0.0000000000000000 #    0    1 virt occu
0.5514852944234803 0.4485147055765197   0.0000000000000000 #    1    0 occu virt
0.0663187936423313 0.9336812063576686   0.0000000000000000 #    0    1 virt occu
0.9336812063576686 0.0663187936423313   0.0000000000000000 #    1    0 occu virt
0.2300212939922202 0.7699787060077800   0.0000000000000000 #    0    1 virt occu
0.7699787060077800 0.2300212939922202   0.0000000000000000 #    1    0 occu virt
0.1739382430055537 0.8260617569944460   0.0000000000000000 #    0    1 virt occu
0.8260617569944460 0.1739382430055537   0.0000000000000000 #    1    0 occu virt
0.0051383386876635 0.9948616613123366   0.0000000000000000 #    0    1 virt occu
0.9948616613123366 0.0051383386876635   0.0000000000000000 #    1    0 occu virt
0.4992095813907717 0.5007904186092285   0.0000000000000000 #    0    1 virt occu
0.5007904186092285 0.4992095813907717   0.0000000000000000 #    1    0 occu virt
0.3806288680237191 0.6193711319762808   0.0000000000000000 #    0    1 virt occu
0.6193711319762808 0.3806288680237191   0.0000000000000000 #    1    0 occu virt
0.4752912984994203 0.5247087015005795   0.0000000000000000 #    0    1 virt occu
0.5247087015005795 0.4752912984994203   0.0000000000000000 #    1    0 occu virt
0.3872383541142004 0.6127616458857996   0.0000000000000000 #    0    1 virt occu
0.6127616458857996 0.3872383541142004   0.0000000000000000 #    1    0 occu virt
0.2116149627783671 0.7883850372216330   0.0000000000000000 #    0    1 virt occu
0.7883850372216330 0.2116149627783671   0.0000000000000000 #    1    0 occu virt
0.2127363502377516 0.7872636497622483   0.0000000000000000 #    0    1 virt occu
0.7872636497622483 0.2127363502377516   0.0000000000000000 #    1    0 occu virt
0.3775892549942783 0.6224107450057220   0.0000000000000000 #    0    1 virt occu
0.6224107450057220 0.3775892549942783   0.0000000000000000 #    1    0 occu virt
0.0301078594766886 0.9698921405233115   0.0000000000000000 #    0    1 virt occu
0.9698921405233115 0.0301078594766886   0.0000000000000000 #    1    0 occu virt
0.2161146495323663 0.7838853504676334   0.0000000000000000 #    0    1 virt occu
0.7838853504676334 0.2161146495323663   0.0000000000000000 #    1    0 occu virt
0.3167590839766607 0.6832409160233393   0.0000000000000000 #    0    1 virt occu
0.6832409160233393 0.3167590839766607   0.0000000000000000 #    1    0 occu virt
0.4835093843425351 0.5164906156574647   0.0000000000000000 #    0    1 virt occu
0.5164906156574647 0.4835093843425351   0.0000000000000000 #    1    0 occu virt
0.2923157116867015 0.7076842883132982   0.0000000000000000 #    0    1 virt occu
0.7076842883132982 0.2923157116867015   0.0000000000000000 #    1    0 occu virt
0.4280725673574153 0.5719274326425847   0.0000000000000000 #    0    1 virt occu
0.5719274326425847 0.4280725673574153   0.0000000000000000 #    1    0 occu virt
0.4654949010261388 0.5345050989738611   0.0000000000000000 #    0    1 virt occu
0.5345050989738611 0.4654949010261388   0.0000000000000000 #    1    0 occu virt
0.4240097236298290 0.5759902763701710   0.0000000000000000 #    0    1 virt occu
0.5759902763701710 0.4240097236298290   0.0000000000000000 #    1    0 occu virt
0.4119070747770880 0.5880929252229121   0.0000000000000000 #    0    1 virt occu
0.5880929252229121 0.4119070747770880   0.0000000000000000 #    1    0 occu virt
0.4763828680227490 0.5236171319772510   0.0000000000000000 #    0    1 virt occu
0.5236171319772510 0.4763828680227490   0.0000000000000000 #    1    0 occu virt
0.2749956204216205 0.7250043795783794   0.0000000000000000 #    0    1 virt occu
0.7250043795783794 0.2749956204216205   0.0000000000000000 #    1    0 occu virt
0.1194541798295785 0.8805458201704213   0.0000000000000000 #    0    1 virt occu
0.8805458201704213 0.1194541798295785   0.0000000000000000 #    1    0 occu virt
0.3956316579730880 0.6043683420269120   0.0000000000000000 #    0    1 virt occu
0.6043683420269120 0.3956316579730880   0.0000000000000000 #    1    0 occu virt
0.3671369652735499 0.6328630347264500   0.0000000000000000 #    0    1 virt occu
0.6328630347264500 0.3671369652735499   0.0000000000000000 #    1    0 occu virt
0.4086660745145381 0.5913339254854617   0.0000000000000000 #    0    1 virt occu
0.5913339254854617 0.4086660745145381   0.0000000000000000 #    1    0 occu virt
0.0748219289425987 0.9251780710574015   0.0000000000000000 #    0    1 virt occu
0.9251780710574015 0.0748219289425987   0.0000000000000000 #    1    0 occu virt
0.1391940759953457 0.8608059240046539   0.0000000000000000 #    0    1 virt occu
0.8608059240046539 0.1391940759953457   0.0000000000000000 #    1    0 occu virt
0.0034835150043659 0.9965164849956339   0.0000000000000000 #    0    1 virt occu
0.9965164849956339 0.0034835150043659   0.0000000000000000 #    1    0 occu virt
0.0536919223744891 0.9463080776255109   0.0000000000000000 #    0    1 virt occu
0.9463080776255109 0.0536919223744891   0.0000000000000000 #    1    0 occu virt
0.1607028804353634 0.8392971195646366   0.0000000000000000 #    0    1 virt occu
0.8392971195646366 0.1607028804353634   0.0000000000000000 #    1    0 occu virt
0.3194010819801523 0.6805989180198475   0.0000000000000000 #    0    1 virt occu
0.6805989180198475 0.3194010819801523   0.0000000000000000 #    1    0 occu virt
0.1110332467994261 0.8889667532005737   0.0000000000000000 #    0    1 virt occu
0.8889667532005737 0.1110332467994261   0.0000000000000000 #    1    0 occu virt
0.2138313151994399 0.7861686848005602   0.0000000000000000 #    0    1 virt occu
0.7861686848005602 0.2138313151994399   0.0000000000000000 #    1    0 occu virt
0.4012880569691490 0.5987119430308507   0.0000000000000000 #    0    1 virt occu
0.5987119430308507 0.4012880569691490   0.0000000000000000 #    1    0 occu virt
0.0801138891801714 0.9198861108198284   0.0000000000000000 #    0    1 virt occu
0.9198861108198284 0.0801138891801714   0.0000000000000000 #    1    0 occu virt
0.0522730093959592 0.9477269906040406   0.0000000000000000 #    0    1 virt occu
0.9477269906040406 0.0522730093959592   0.0000000000000000 #    1    0 occu virt
0.2885172284538070 0.7114827715461929   0.0000000000000000 #    0    1 virt occu
0.7114827715461929 0.2885172284538070   0.0000000000000000 #    1    0 occu virt
0.4511265267324457 0.5488734732675542   0.0000000000000000 #    0    1 virt occu
0.5488734732675542 0.4511265267324457   0.0000000000000000 #    1    0 occu virt
0.3525783642433963 0.6474216357566037   0.0000000000000000 #    0    1 virt occu
0.6474216357566037 0.3525783642433963   0.0000000000000000 #    1    0 occu virt
0.4364336046079628 0.5635663953920371   0.0000000000000000 #    0    1 virt occu
0.5635663953920371 0.4364336046079628   0.0000000000000000 #    1    0 occu virt
0.0298794225311386 0.9701205774688614   0.0000000000000000 #    0    1 virt occu
0.9701205774688614 0.0298794225311386   0.0000000000000000 #    1    0 occu virt
0.3412477327325617 0.6587522672674382   0.0000000000000000 #    0    1 virt occu
0.6587522672674382 0.3412477327325617   0.0000000000000000 #    1    0 occu virt
0.0339617824443792 0.9660382175556206   0.0000000000000000 #    0    1 virt occu
0.9660382175556206 0.0339617824443792   0.0000000000000000 #    1    0 occu virt
0.3499111322119245 0.6500888677880754   0.0000000000000000 #    0    1 virt occu
0.6500888677880754 0.3499111322119245   0.0000000000000000 #    1    0 occu virt
0.0741781747204474 0.9258218252795525   0.0000000000000000 #    0    1 virt occu
0.9258218252795525 0.0741781747204474   0.0000000000000000 #    1    0 occu virt
0.0049415259211763 0.9950584740788238   0.0000000000000000 #    0    1 virt occu
0.9950584740788238 0.0049415259211763   0.0000000000000000 #    1    0 occu virt
0.2572176353980685 0.7427823646019315   0.0000000000000000 #    0    1 virt occu
0.7427823646019315 0.2572176353980685   0.0000000000000000 #    1    0 occu virt
0.3854354335531162 0.6145645664468837   0.0000000000000000 #    0    1 virt occu
0.6145645664468837 0.3854354335531162   0.0000000000000000 #    1    0 occu virt
0.4382910263212337 0.5617089736787662   0.0000000000000000 #    0    1 virt occu
0.5617089736787662 0.4382910263212337   0.0000000000000000 #    1    0 occu virt
0.3925614050953447 0.6074385949046553   0.0000000000000000 #    0    1 virt occu
0.6074385949046553 0.3925614050953447   0.0000000000000000 #    1    0 occu virt
0.4674513120075765 0.5325486879924234   0.0000000000000000 #    0    1 virt occu
0.5325486879924234 0.4674513120075765   0.0000000000000000 #    1    0 occu virt
0.4352199455279081 0.5647800544720919   0.0000000000000000 #    0    1 virt occu
0.5647800544720919 0.4352199455279081   0.0000000000000000 #    1    0 occu virt
0.0193408802337015 0.9806591197662986   0.0000000000000000 #    0    1 virt occu
0.9806591197662986 0.0193408802337015   0.0000000000000000 #    1    0 occu virt
0.4229402975251120 0.5770597024748880   0.0000000000000000 #    0    1 virt occu
0.5770597024748880 0.4229402975251120   0.0000000000000000 #    1    0 occu virt
0.1145104190475598 0.8854895809524401   0.0000000000000000 #    0    1 virt occu
0.8854895809524401 0.1145104190475598   0.0000000000000000 #    1    0 occu virt
0.4900296617169198 0.5099703382830804   0.0000000000000000 #    0    1 virt occu
0.5099703382830804 0.4900296617169198   0.0000000000000000 #    1    0 occu virt
0.4860491741899256 0.5139508258100742   0.0000000000000000 #    0    1 virt occu
0.5139508258100742 0.4860491741899256   0.0000000000000000 #    1    0 occu virt
0.4658915696782682 0.5341084303217317   0.0000000000000000 #    0    1 virt occu
0.5341084303217317 0.4658915696782682   0.0000000000000000 #    1    0 occu virt
0.3900476201942914 0.6099523798057087   0.0000000000000000 #    0    1 virt occu
0.6099523798057087 0.3900476201942914   0.0000000000000000 #    1    0 occu virt
0.4971320008377871 0.5028679991622129   0.0000000000000000 #    0    1 virt occu
