0.4959412590656578 0.4959412590656578   0.4959412590656578 #    0    0 virt virt
0.4959412590656578 0.5040587409343424   0.0000000000000000 #    0    1 virt occu
0.5040587409343424 0.4959412590656578   0.0000000000000000 #    1    0 occu virt
0.5040587409343424 0.5040587409343424   0.5040587409343424 #    1    1 occu occu
0.4996366360870609 0.4996366360870609   0.4996366360870609 #    0    0 virt virt
0.4996366360870609 0.5003633639129391   0.0000000000000000 #    0    1 virt occu
0.5003633639129391 0.4996366360870609   0.0000000000000000 #    1    0 occu virt
0.5003633639129391 0.5003633639129391   0.5003633639129391 #    1    1 occu occu
0.4912779109103974 0.4912779109103974   0.4912779109103974 #    0    0 virt virt
0.4912779109103974 0.5087220890896023   0.0000000000000000 #    0    1 virt occu
0.5087220890896023 0.4912779109103974   0.0000000000000000 #    1    0 occu virt
0.5087220890896023 0.5087220890896023   0.5087220890896023 #    1    1 occu occu
0.1773751403032477 0.1773751403032477   0.1773751403032477 #    0    0 virt virt
0.1773751403032477 0.8226248596967523   0.0000000000000000 #    0    1 virt occu
0.8226248596967523 0.1773751403032477   0.0000000000000000 #    1    0 occu virt
0.8226248596967523 0.8226248596967523   0.8226248596967523 #    1    1 occu occu
0.3921239331661314 0.3921239331661314   0.3921239331661314 #    0    0 virt virt
0.3921239331661314 0.6078760668338685   0.0000000000000000 #    0    1 virt occu
0.6078760668338685 0.3921239331661314   0.0000000000000000 #    1    0 occu virt
0.6078760668338685 0.6078760668338685   0.6078760668338685 #    1    1 occu occu
0.3435734635846085 0.3435734635846085   0.3435734635846085 #    0    0 virt virt
0.3435734635846085 0.6564265364153916   0.0000000000000000 #    0    1 virt occu
0.6564265364153916 0.3435734635846085   0.0000000000000000 #    1    0 occu virt
0.6564265364153916 0.6564265364153916   0.6564265364153916 #    1    1 occu occu
0.0096348303751448 0.0096348303751448   0.0096348303751448 #    0    0 virt virt
0.0096348303751448 0.9903651696248552   0.0000000000000000 #    0    1 virt occu
0.9903651696248552 0.0096348303751448   0.0000000000000000 #    1    0 occu virt
0.9903651696248552 0.9903651696248552   0.9903651696248552 #    1    1 occu occu
0.4999819230433190 0.4999819230433190   0.4999819230432905 #    0    0 virt virt
0.4999819230433190 0.5000180769566808   0.0000000000000285 #    0    1 virt occu
0.5000180769566808 0.4999819230433190   0.0000000000000285 #    1    0 occu virt
0.5000180769566808 0.5000180769566808   0.5000180769566522 #    1    1 occu occu
0.4707871076392907 0.4707871076392907   0.4707871076392907 #    0    0 virt virt
0.4707871076392907 0.5292128923607093   0.0000000000000000 #    0    1 virt occu
0.5292128923607093 0.4707871076392907   0.0000000000000000 #    1    0 occu virt
0.5292128923607093 0.5292128923607093   0.5292128923607093 #    1    1 occu occu
0.4969375021217451 0.4969375021217451   0.4969375021217451 #    0    0 virt virt
0.4969375021217451 0.5030624978782549   0.0000000000000000 #    0    1 virt occu
0.5030624978782549 0.4969375021217451   0.0000000000000000 #    1    0 occu virt
0.5030624978782549 0.5030624978782549   0.5030624978782549 #    1    1 occu occu
0.4731329847042900 0.4731329847042900   0.4731329847042900 #    0    0 virt virt
0.4731329847042900 0.5268670152957100   0.0000000000000000 #    0    1 virt occu
0.5268670152957100 0.4731329847042900   0.0000000000000000 #    1    0 occu virt
0.5268670152957100 0.5268670152957100   0.5268670152957100 #    1    1 occu occu
0.3778766222351548 0.3778766222351548   0.3778766222351548 #    0    0 virt virt
0.3778766222351548 0.6221233777648453   0.0000000000000000 #    0    1 virt occu
0.6221233777648453 0.3778766222351548   0.0000000000000000 #    1    0 occu virt
0.6221233777648453 0.6221233777648453   0.6221233777648453 #    1    1 occu occu
0.3787864050254850 0.3787864050254850   0.3787864050254850 #    0    0 virt virt
0.3787864050254850 0.6212135949745149   0.0000000000000000 #    0    1 virt occu
