0.5000000000000000 0.5000000000000000   0.0265086025835407 #    0    0 occu occu h2_000007.xyz
0.5000000000000000 0.5000000000000000   0.4734913974164593 #    0    1 occu occu h2_000007.xyz
0.5000000000000000 0.5000000000000000   0.4734913974164593 #    1    0 occu occu h2_000007.xyz
0.5000000000000000 0.5000000000000000   0.0265086025835406 #    1    1 occu occu h2_000007.xyz
0.5000000000000001 0.5000000000000004   0.1277755449480242 #    0    0 occu occu h2_000009.xyz
0.5000000000000001 0.5000000000000003   0.3722244550519759 #    0    1 occu occu h2_000009.xyz
0.5000000000000006 0.5000000000000004   0.3722244550519762 #    1    0 occu occu h2_000009.xyz
0.5000000000000006 0.5000000000000003   0.1277755449480244 #    1    1 occu occu h2_000009.xyz
0.5000000000000002 0.5000000000000000   0.0425934448304369 #    0    0 occu occu h2_000017.xyz
0.5000000000000002 0.5000000000000002   0.4574065551695634 #    0    1 occu occu h2_000017.xyz
0.5000000000000001 0.5000000000000000   0.4574065551695632 #    1    0 occu occu h2_000017.xyz
0.5000000000000001 0.5000000000000002   0.0425934448304369 #    1    1 occu occu h2_000017.xyz
0.5000000000000038 0.5000000000000038   0.3480831306708543 #    0    0 occu occu h2_000020.xyz
0.5000000000000038 0.4999999999999962   0.1519168693291494 #    0    1 occu occu h2_000020.xyz
0.4999999999999962 0.5000000000000038   0.1519168693291494 #    1    0 occu occu h2_000020.xyz
0.4999999999999962 0.4999999999999962   0.3480831306708467 #    1    1 occu occu h2_000020.xyz
0.4999999999999999 0.5000000000000000   0.1694118504818945 #    0    0 occu occu h2_000023.xyz
0.4999999999999999 0.4999999999999999   0.3305881495181054 #    0    1 occu occu h2_000023.xyz
0.5000000000000000 0.5000000000000000   0.3305881495181056 #    1    0 occu occu h2_000023.xyz
0.5000000000000000 0.4999999999999999   0.1694118504818945 #    1    1 occu occu h2_000023.xyz
0.5000000000000002 0.4999999999999997   0.0328931811105613 #    0    0 occu occu h2_000054.xyz
0.5000000000000002 0.5000000000000002   0.4671068188894389 #    0    1 occu occu h2_000054.xyz
0.4999999999999997 0.4999999999999997   0.4671068188894384 #    1    0 occu occu h2_000054.xyz
0.4999999999999997 0.5000000000000002   0.0328931811105613 #    1    1 occu occu h2_000054.xyz
0.5000000000000010 0.5000000000000010   0.4868498228808422 #    0    0 occu occu h2_000059.xyz
0.5000000000000010 0.4999999999999986   0.0131501771191588 #    0    1 occu occu h2_000059.xyz
0.4999999999999985 0.5000000000000010   0.0131501771191588 #    1    0 occu occu h2_000059.xyz
0.4999999999999985 0.4999999999999986   0.4868498228808397 #    1    1 occu occu h2_000059.xyz
0.4999999999999996 0.4999999999999998   0.0134007997043306 #    0    0 occu occu h2_000060.xyz
0.4999999999999996 0.4999999999999997   0.4865992002956689 #    0    1 occu occu h2_000060.xyz
0.4999999999999998 0.4999999999999998   0.4865992002956691 #    1    0 occu occu h2_000060.xyz
0.4999999999999998 0.4999999999999997   0.0134007997043307 #    1    1 occu occu h2_000060.xyz
0.4999999999999999 0.4999999999999996   0.0627671755076865 #    0    0 occu occu h2_000068.xyz
0.4999999999999999 0.5000000000000002   0.4372328244923134 #    0    1 occu occu h2_000068.xyz
0.4999999999999998 0.4999999999999996   0.4372328244923131 #    1    0 occu occu h2_000068.xyz
0.4999999999999998 0.5000000000000002   0.0627671755076867 #    1    1 occu occu h2_000068.xyz
0.4999999999999997 0.4999999999999997   0.0142772793326325 #    0    0 occu occu h2_000084.xyz
0.4999999999999997 0.4999999999999998   0.4857227206673672 #    0    1 occu occu h2_000084.xyz
0.4999999999999998 0.4999999999999997   0.4857227206673672 #    1    0 occu occu h2_000084.xyz
0.4999999999999998 0.4999999999999998   0.0142772793326326 #    1    1 occu occu h2_000084.xyz
0.4999999999999998 0.5000000000000002   0.0395180460388484 #    0    0 occu occu h2_000086.xyz
0.4999999999999998 0.5000000000000002   0.4604819539611514 #    0    1 occu occu h2_000086.xyz
0.5000000000000004 0.5000000000000002   0.4604819539611518 #    1    0 occu occu h2_000086.xyz
0.5000000000000004 0.5000000000000002   0.0395180460388487 #    1    1 occu occu h2_000086.xyz
0.5000000000000012 0.5000000000000012   0.4034959417517691 #    0    0 occu occu h2_000091.xyz
0.5000000000000012 0.4999999999999992   0.0965040582482322 #    0    1 occu occu h2_000091.xyz
0.4999999999999992 0.5000000000000012   0.0965040582482321 #    1    0 occu occu h2_000091.xyz
0.4999999999999992 0.4999999999999992   0.4034959417517671 #    1    1 occu occu h2_000091.xyz
0.5000000000000002 0.5000000000000002   0.1408305536194484 #    0    0 occu occu h2_000117.xyz
0.5000000000000002 0.5000000000000002   0.3591694463805518 #    0    1 occu occu h2_000117.xyz
0.5000000000000002 0.5000000000000002   0.3591694463805518 #    1    0 occu occu h2_000117.xyz
0.5000000000000002 0.5000000000000002   0.1408305536194484 #    1    1 occu occu h2_000117.xyz
0.5000000000000001 0.5000000000000000   0.0289576230722862 #    0    0 occu occu h2_000134.xyz
0.5000000000000001 0.5000000000000002   0.4710423769277140 #    0    1 occu occu h2_000134.xyz
0.5000000000000001 0.5000000000000000   0.4710423769277138 #    1    0 occu occu h2_000134.xyz
0.5000000000000001 0.5000000000000002   0.0289576230722862 #    1    1 occu occu h2_000134.xyz
0.5000000000000000 0.5000000000000000   0.0178209090765224 #    0    0 occu occu h2_000149.xyz
0.5000000000000000 0.4999999999999999   0.4821790909234776 #    0    1 occu occu h2_000149.xyz
0.4999999999999999 0.5000000000000000   0.4821790909234776 #    1    0 occu occu h2_000149.xyz
0.4999999999999999 0.4999999999999999   0.0178209090765223 #    1    1 occu occu h2_000149.xyz
0.5000000000000000 0.4999999999999999   0.0131669807484257 #    0    0 occu occu h2_000158.xyz
0.5000000000000000 0.5000000000000001   0.4868330192515744 #    0    1 occu occu h2_000158.xyz
0.4999999999999999 0.4999999999999999   0.4868330192515742 #    1    0 occu occu h2_000158.xyz
0.4999999999999999 0.5000000000000001   0.0131669807484257 #    1    1 occu occu h2_000158.xyz
0.5000000000000040 0.5000000000000040   0.4167899446784928 #    0    0 occu occu h2_000174.xyz
0.5000000000000040 0.4999999999999958   0.0832100553215112 #    0    1 occu occu h2_000174.xyz
0.4999999999999958 0.5000000000000040   0.0832100553215111 #    1    0 occu occu h2_000174.xyz
0.4999999999999958 0.4999999999999958   0.4167899446784847 #    1    1 occu occu h2_000174.xyz
0.5000000000000000 0.5000000000000000   0.0156905534729847 #    0    0 occu occu h2_000182.xyz
0.5000000000000000 0.5000000000000000   0.4843094465270152 #    0    1 occu occu h2_000182.xyz
0.5000000000000000 0.5000000000000000   0.4843094465270152 #    1    0 occu occu h2_000182.xyz
0.5000000000000000 0.5000000000000000   0.0156905534729848 #    1    1 occu occu h2_000182.xyz
0.5000000000000010 0.5000000000000009   0.2703568547587812 #    0    0 occu occu h2_000184.xyz
0.5000000000000010 0.4999999999999988   0.2296431452412198 #    0    1 occu occu h2_000184.xyz
0.4999999999999987 0.5000000000000009   0.2296431452412197 #    1    0 occu occu h2_000184.xyz
0.4999999999999987 0.4999999999999988   0.2703568547587790 #    1    1 occu occu h2_000184.xyz
0.5000000000000018 0.5000000000000017   0.3713643222002660 #    0    0 occu occu h2_000196.xyz
0.5000000000000018 0.4999999999999987   0.1286356777997358 #    0    1 occu occu h2_000196.xyz
0.4999999999999986 0.5000000000000017   0.1286356777997357 #    1    0 occu occu h2_000196.xyz
0.4999999999999986 0.4999999999999987   0.3713643222002629 #    1    1 occu occu h2_000196.xyz
0.5000000000000011 0.5000000000000011   0.3039295297965628 #    0    0 occu occu h2_000213.xyz
0.5000000000000011 0.4999999999999989   0.1960704702034383 #    0    1 occu occu h2_000213.xyz
0.4999999999999989 0.5000000000000011   0.1960704702034383 #    1    0 occu occu h2_000213.xyz
0.4999999999999989 0.4999999999999989   0.3039295297965606 #    1    1 occu occu h2_000213.xyz
0.4999999999999999 0.4999999999999997   0.2020159212409980 #    0    0 occu occu h2_000216.xyz
