0.5000000000000002 0.5000000000000002  -0.0003175709693643 #    0    1 occu occu h2_000000.xyz
0.5000000000000000 0.5000000000000000  -0.0003175709693643 #    1    0 occu occu h2_000000.xyz
0.4999999999999999 0.4999999999999999  -0.0000000000000000 #    0    1 occu occu h2_000001.xyz
0.4999999999999999 0.4999999999999999  -0.0000000000000000 #    1    0 occu occu h2_000001.xyz
0.5000000000000000 0.5000000000000000  -0.0265086025835407 #    0    1 occu occu h2_000007.xyz
0.5000000000000000 0.5000000000000000  -0.0265086025835407 #    1    0 occu occu h2_000007.xyz
0.5000000000000001 0.5000000000000003  -0.1277755449480243 #    0    1 occu occu h2_000009.xyz
0.5000000000000006 0.5000000000000004  -0.1277755449480243 #    1    0 occu occu h2_000009.xyz
0.5000000000000002 0.5000000000000002  -0.0425934448304369 #    0    1 occu occu h2_000017.xyz
0.5000000000000001 0.5000000000000000  -0.0425934448304369 #    1    0 occu occu h2_000017.xyz
0.5000000000000038 0.4999999999999962  -0.3480831306708506 #    0    1 occu occu h2_000020.xyz
0.4999999999999962 0.5000000000000038  -0.3480831306708506 #    1    0 occu occu h2_000020.xyz
0.4999999999999999 0.4999999999999999  -0.1694118504818945 #    0    1 occu occu h2_000023.xyz
0.5000000000000000 0.5000000000000000  -0.1694118504818945 #    1    0 occu occu h2_000023.xyz
0.5000000000000002 0.5000000000000002  -0.0328931811105613 #    0    1 occu occu h2_000054.xyz
0.4999999999999997 0.4999999999999997  -0.0328931811105613 #    1    0 occu occu h2_000054.xyz
0.5000000000000010 0.4999999999999986  -0.4868498228808410 #    0    1 occu occu h2_000059.xyz
0.4999999999999985 0.5000000000000010  -0.4868498228808410 #    1    0 occu occu h2_000059.xyz
0.4999999999999996 0.4999999999999997  -0.0134007997043307 #    0    1 occu occu h2_000060.xyz
0.4999999999999998 0.4999999999999998  -0.0134007997043307 #    1    0 occu occu h2_000060.xyz
0.4999999999999998 0.4999999999999998  -0.0052207673484862 #    0    1 occu occu h2_000061.xyz
0.4999999999999999 0.5000000000000000  -0.0052207673484862 #    1    0 occu occu h2_000061.xyz
0.5000000000000002 0.5000000000000002  -0.0005355297155645 #    0    1 occu occu h2_000063.xyz
0.5000000000000001 0.5000000000000001  -0.0005355297155645 #    1    0 occu occu h2_000063.xyz
0.4999999999999999 0.5000000000000002  -0.0627671755076866 #    0    1 occu occu h2_000068.xyz
0.4999999999999998 0.4999999999999996  -0.0627671755076866 #    1    0 occu occu h2_000068.xyz
0.5000000000000001 0.5000000000000001  -0.0000000000000000 #    0    1 occu occu h2_000082.xyz
0.5000000000000002 0.5000000000000002  -0.0000000000000000 #    1    0 occu occu h2_000082.xyz
0.4999999999999997 0.4999999999999998  -0.0142772793326325 #    0    1 occu occu h2_000084.xyz
0.4999999999999998 0.4999999999999997  -0.0142772793326325 #    1    0 occu occu h2_000084.xyz
0.4999999999999998 0.5000000000000002  -0.0395180460388486 #    0    1 occu occu h2_000086.xyz
0.5000000000000004 0.5000000000000002  -0.0395180460388486 #    1    0 occu occu h2_000086.xyz
0.4999999999999998 0.4999999999999998  -0.0032999786333529 #    0    1 occu occu h2_000088.xyz
0.4999999999999998 0.4999999999999998  -0.0032999786333529 #    1    0 occu occu h2_000088.xyz
0.5000000000000012 0.4999999999999992  -0.4034959417517681 #    0    1 occu occu h2_000091.xyz
0.4999999999999992 0.5000000000000012  -0.4034959417517681 #    1    0 occu occu h2_000091.xyz
0.5000000000000001 0.5000000000000001  -0.0017668606930370 #    0    1 occu occu h2_000093.xyz
0.4999999999999998 0.4999999999999998  -0.0017668606930370 #    1    0 occu occu h2_000093.xyz
0.4999999999999998 0.4999999999999998  -0.0029540118104911 #    0    1 occu occu h2_000106.xyz
0.4999999999999996 0.4999999999999997  -0.0029540118104911 #    1    0 occu occu h2_000106.xyz
0.5000000000000002 0.5000000000000002  -0.1408305536194484 #    0    1 occu occu h2_000117.xyz
0.5000000000000002 0.5000000000000002  -0.1408305536194484 #    1    0 occu occu h2_000117.xyz
0.5000000000000029 0.4999999999999972  -0.4906744706758192 #    0    1 occu occu h2_000119.xyz
0.4999999999999972 0.5000000000000029  -0.4906744706758192 #    1    0 occu occu h2_000119.xyz
0.5000000000000001 0.5000000000000002  -0.0289576230722862 #    0    1 occu occu h2_000134.xyz
0.5000000000000001 0.5000000000000000  -0.0289576230722862 #    1    0 occu occu h2_000134.xyz
0.5000000000000000 0.5000000000000001  -0.0084432658680017 #    0    1 occu occu h2_000139.xyz
0.5000000000000004 0.5000000000000003  -0.0084432658680017 #    1    0 occu occu h2_000139.xyz
0.4999999999999999 0.4999999999999999  -0.0007263387405861 #    0    1 occu occu h2_000145.xyz
0.5000000000000001 0.5000000000000000  -0.0007263387405861 #    1    0 occu occu h2_000145.xyz
0.5000000000000000 0.4999999999999999  -0.0178209090765223 #    0    1 occu occu h2_000149.xyz
0.4999999999999999 0.5000000000000000  -0.0178209090765223 #    1    0 occu occu h2_000149.xyz
0.5000000000000000 0.5000000000000001  -0.0131669807484257 #    0    1 occu occu h2_000158.xyz
0.4999999999999999 0.4999999999999999  -0.0131669807484257 #    1    0 occu occu h2_000158.xyz
0.5000000000000040 0.4999999999999958  -0.4167899446784888 #    0    1 occu occu h2_000174.xyz
0.4999999999999958 0.5000000000000040  -0.4167899446784888 #    1    0 occu occu h2_000174.xyz
0.4999999999999998 0.4999999999999999  -0.0027051879478065 #    0    1 occu occu h2_000178.xyz
0.4999999999999999 0.4999999999999998  -0.0027051879478065 #    1    0 occu occu h2_000178.xyz
0.5000000000000000 0.5000000000000000  -0.0156905534729848 #    0    1 occu occu h2_000182.xyz
0.5000000000000000 0.5000000000000000  -0.0156905534729848 #    1    0 occu occu h2_000182.xyz
0.5000000000000010 0.4999999999999988  -0.2703568547587801 #    0    1 occu occu h2_000184.xyz
0.4999999999999987 0.5000000000000009  -0.2703568547587801 #    1    0 occu occu h2_000184.xyz
0.5000000000000002 0.5000000000000002  -0.0087123044766555 #    0    1 occu occu h2_000194.xyz
0.5000000000000000 0.5000000000000000  -0.0087123044766555 #    1    0 occu occu h2_000194.xyz
0.5000000000000018 0.4999999999999987  -0.3713643222002644 #    0    1 occu occu h2_000196.xyz
0.4999999999999986 0.5000000000000017  -0.3713643222002644 #    1    0 occu occu h2_000196.xyz
0.5000000000000011 0.4999999999999989  -0.3039295297965617 #    0    1 occu occu h2_000213.xyz
0.4999999999999989 0.5000000000000011  -0.3039295297965617 #    1    0 occu occu h2_000213.xyz
0.4999999999999999 0.4999999999999997  -0.2020159212409979 #    0    1 occu occu h2_000216.xyz
0.4999999999999995 0.4999999999999997  -0.2020159212409979 #    1    0 occu occu h2_000216.xyz
0.5000000000000013 0.4999999999999982  -0.4092699761078628 #    0    1 occu occu h2_000223.xyz
0.4999999999999982 0.5000000000000013  -0.4092699761078628 #    1    0 occu occu h2_000223.xyz
