0.4999567312213467 0.5000432687786530   0.0000000000000000 #    0    1 virt occu
0.5000432687786530 0.4999567312213467   0.0000000000000000 #    1    0 occu virt
0.4988943962357918 0.5011056037642079   0.0000000000000000 #    0    1 virt occu
0.5011056037642079 0.4988943962357918   0.0000000000000000 #    1    0 occu virt
0.4998325428480037 0.5001674571519964   0.0000000000000000 #    0    1 virt occu
0.5001674571519964 0.4998325428480037   0.0000000000000000 #    1    0 occu virt
0.4036124873482284 0.5963875126517716   0.0000000000000000 #    0    1 virt occu
0.5963875126517716 0.4036124873482284   0.0000000000000000 #    1    0 occu virt
0.4882539812966257 0.5117460187033742   0.0000000000000000 #    0    1 virt occu
0.5117460187033742 0.4882539812966257   0.0000000000000000 #    1    0 occu virt
0.4777605375159389 0.5222394624840612   0.0000000000000000 #    0    1 virt occu
0.5222394624840612 0.4777605375159389   0.0000000000000000 #    1    0 occu virt
0.0307596479782904 0.9692403520217094   0.0000000000000000 #    0    1 virt occu
0.9692403520217094 0.0307596479782904   0.0000000000000000 #    1    0 occu virt
0.0000000012168564 0.9999999987831434   0.0000000000000000 #    0    1 virt occu
0.9999999987831434 0.0000000012168564   0.0000000000000000 #    1    0 occu virt
0.4986623050793931 0.5013376949206069   0.0000000000000000 #    0    1 virt occu
0.5013376949206069 0.4986623050793931   0.0000000000000000 #    1    0 occu virt
0.4999738295567552 0.5000261704432448   0.0000000000000000 #    0    1 virt occu
0.5000261704432448 0.4999738295567552   0.0000000000000000 #    1    0 occu virt
0.4988381785491539 0.5011618214508462   0.0000000000000000 #    0    1 virt occu
0.5011618214508462 0.4988381785491539   0.0000000000000000 #    1    0 occu virt
0.4855102573801098 0.5144897426198903   0.0000000000000000 #    0    1 virt occu
0.5144897426198903 0.4855102573801098   0.0000000000000000 #    1    0 occu virt
0.4856933994258659 0.5143066005741342   0.0000000000000000 #    0    1 virt occu
0.5143066005741342 0.4856933994258659   0.0000000000000000 #    1    0 occu virt
0.4985762443746944 0.5014237556253057   0.0000000000000000 #    0    1 virt occu
0.5014237556253057 0.4985762443746944   0.0000000000000000 #    1    0 occu virt
0.2815476938403809 0.7184523061596191   0.0000000000000000 #    0    1 virt occu
0.7184523061596191 0.2815476938403809   0.0000000000000000 #    1    0 occu virt
0.4862320616540298 0.5137679383459702   0.0000000000000000 #    0    1 virt occu
0.5137679383459702 0.4862320616540298   0.0000000000000000 #    1    0 occu virt
